username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
earthquakevt|None|AHORA: @COENPeru confirma el deceso de 1 persona, además reporta 11 heridos, 53 personas damnificadas, 48 familias afectadas, 55 viviendas inhabitables, 5 colegios afectados, 4 centros de salud afectados y 2 colapsados. #EQVT, #earthquake, #terremoto, #sismo, #temblor, #Perú.|23|19|2|1132687666728845312|https://twitter.com/earthquakevt/status/1132687666728845312|352358792|2019-05-26 16:39:18+00:00|Sun May 26 16:39:18 +0000 2019|@COENPeru|#EQVT #earthquake #terremoto #sismo #temblor #Perú||
yula33|None|Dios mío pero que pasa que tienen al #Zulia en este abandono por que nos hacen esto es peor que #terremoto #temblor #sismo horas y horas sin luz @CorpoelecZulia_ nadie socorre nadie nos auxilia por Dios ! @jguaido @BMarmoldeLeon @elcitizen @NoraBracho|3|0|0|1132685415880757249|https://twitter.com/yula33/status/1132685415880757249|60052894|2019-05-26 16:30:22+00:00|Sun May 26 16:30:22 +0000 2019|@CorpoelecZulia_ @jguaido @BMarmoldeLeon @elcitizen @NoraBracho|#Zulia #terremoto #temblor #sismo||
Clachita|COENPeru|Ahora falta que la Vilcatoma los denuncie constitucionalmente por haberse mudado sin avisarle @COENPeru #SISMO #Temblor #Terremoto #TerremotoenPerúhttps://twitter.com/COENPeru/status/1132633098875801600 …|0|0|0|1132681151188013058|https://twitter.com/Clachita/status/1132681151188013058|74473047|2019-05-26 16:13:25+00:00|Sun May 26 16:13:25 +0000 2019|@COENPeru|#SISMO #Temblor #Terremoto #TerremotoenPerúhttps||https://twitter.com/COENPeru/status/1132633098875801600
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.4 – 25 km al O de Petorca https://goo.gl/fb/LFLXNN #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132669061312208901 …|0|0|0|1132680105984167936|https://twitter.com/AlertaVR/status/1132680105984167936|3426754877|2019-05-26 16:09:16+00:00|Sun May 26 16:09:16 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/LFLXNN,https://twitter.com/sismos_dot_cl/status/1132669061312208901
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.2 – 6 km al E de Camiña https://goo.gl/fb/GDqMSY #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132667551777984513 …|0|0|0|1132680101689155584|https://twitter.com/AlertaVR/status/1132680101689155584|3426754877|2019-05-26 16:09:15+00:00|Sun May 26 16:09:15 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/GDqMSY,https://twitter.com/sismos_dot_cl/status/1132667551777984513
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.2 – 6 km al E de Camiña https://goo.gl/fb/UB22n9 #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132665783069360128 …|0|0|0|1132680095653597184|https://twitter.com/AlertaVR/status/1132680095653597184|3426754877|2019-05-26 16:09:13+00:00|Sun May 26 16:09:13 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/UB22n9,https://twitter.com/sismos_dot_cl/status/1132665783069360128
earthquakevt|None|Recomendaciones en caso de un sismo de mayor magnitud. *En caso de que estés en la zona costera y un sismo NO te permita mantener en pié, evacua de inmediato. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto, #tsunami, #CulturaSísmica, #EarthquakePrep, #TsunamiPrep,pic.twitter.com/tblCHyqSS7|30|31|0|1132679552617066497|https://twitter.com/earthquakevt/status/1132679552617066497|352358792|2019-05-26 16:07:04+00:00|Sun May 26 16:07:04 +0000 2019||#EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto #tsunami #CulturaSísmica #EarthquakePrep #TsunamiPrep||
itsallaboutsex|None|#DomingodeGanarSeguidores del #Sismo #Temblor #Terremoto pic.twitter.com/YPSGmJ0gFJ|0|0|0|1132679000273412096|https://twitter.com/itsallaboutsex/status/1132679000273412096|138852869|2019-05-26 16:04:52+00:00|Sun May 26 16:04:52 +0000 2019||#DomingodeGanarSeguidores #Sismo #Temblor #Terremoto||
ItosBitch|None|Hermanos peruanos, ecuatorianos, México les envía nuestra solidaridad. #SISMO #sismoPeru #SismoEcuador #Temblor #Terremoto|3|13|0|1132677321553600513|https://twitter.com/ItosBitch/status/1132677321553600513|339325318|2019-05-26 15:58:12+00:00|Sun May 26 15:58:12 +0000 2019||#SISMO #sismoPeru #SismoEcuador #Temblor #Terremoto||
ElmerRivera|None|Ten lista tu #MochilaDeEmergencia #Indeci #Temblor #SISMO #Terremoto pic.twitter.com/CFlOUopxH3|0|1|0|1132676160662462466|https://twitter.com/ElmerRivera/status/1132676160662462466|96583256|2019-05-26 15:53:35+00:00|Sun May 26 15:53:35 +0000 2019||#MochilaDeEmergencia #Indeci #Temblor #SISMO #Terremoto||
GichinGamarra|None|#DomingodeGanarSeguidores de Reportar tu estado despues del #Sismo #Temblor #Terremoto pic.twitter.com/WUct0uZiGS|0|0|0|1132676122255212546|https://twitter.com/GichinGamarra/status/1132676122255212546|475332198|2019-05-26 15:53:26+00:00|Sun May 26 15:53:26 +0000 2019||#DomingodeGanarSeguidores #Sismo #Temblor #Terremoto||
wilmr_damian|None|que mujer tmr, en estos momentos que se necesita la unión de TODOS para que puedan brindar apoyo a las zonas afectadas por el el #terremoto, a la Sra. Vilcatoma no se le ocurre otra idea que lanzar caca con ventilador, buscando ser ella la protagonista. PATÉTICA. #Sismo #Temblor pic.twitter.com/gQOzAq26fE|1|4|0|1132674868116369408|https://twitter.com/wilmr_damian/status/1132674868116369408|3078067443|2019-05-26 15:48:27+00:00|Sun May 26 15:48:27 +0000 2019||#terremoto #Sismo #Temblor||
odilioe|None|#26May Perú #Sismo vídeo grabado Por un ciudadano en el Momento Preciso del #terremoto en Loreto, Amazonas #Temblor pic.twitter.com/IdvafJbFBX - .@galencomusic|4|0|0|1132674427873832961|https://twitter.com/odilioe/status/1132674427873832961|136452828|2019-05-26 15:46:42+00:00|Sun May 26 15:46:42 +0000 2019|@galencomusic|#26May #Sismo #terremoto #Temblor||
J_U_M_A_N_D_Y|None|No sea pendejo ni se deje cuentear por fake de Pronostican #terremoto de 9.5 grados en Perú y Chile #sismo #temblor #tsunamipic.twitter.com/Nufrol21UF|0|2|0|1132672028253855745|https://twitter.com/J_U_M_A_N_D_Y/status/1132672028253855745|714880782414843904|2019-05-26 15:37:10+00:00|Sun May 26 15:37:10 +0000 2019||#terremoto #sismo #temblor #tsunamipic||
ElLuchin1|None|#Terremoto7.5 #IGP #Yurimaguas a 70 Km al SurEste de #Lagunas 02:41 Am H/Madrugada Pata Profundidad 141 Kms INTERMEDIA #Tarapoto #Barranquita Distrito de #AltoAmazonas D. #SanMartin #Loreto #Peru #Temblor #Earthquake #Sismo #FelizDomingo 26 de Mayopic.twitter.com/pm38qNMvF3|2|6|1|1132671925262716930|https://twitter.com/ElLuchin1/status/1132671925262716930|825103185723457537|2019-05-26 15:36:45+00:00|Sun May 26 15:36:45 +0000 2019||#Terremoto7 #IGP #Yurimaguas #Lagunas #Tarapoto #Barranquita #AltoAmazonas #SanMartin #Loreto #Peru #Temblor #Earthquake #Sismo #FelizDomingo||
ElLuchin1|None|EL MOMENTO Exacto del #Terremoto7.5 en #Iquitos 02:41 Am H/Madrugada Pata #Tarapoto #Barranquita #Lagunas #AltoAmazonas #Peru #Sismo #FelizDomingo 26 de Mayo #Earthquake #Temblor #Amazonas Richard Carapazpic.twitter.com/5mzDI7nSZe|7|13|0|1132670003793321985|https://twitter.com/ElLuchin1/status/1132670003793321985|825103185723457537|2019-05-26 15:29:07+00:00|Sun May 26 15:29:07 +0000 2019||#Terremoto7 #Iquitos #Tarapoto #Barranquita #Lagunas #AltoAmazonas #Peru #Sismo #FelizDomingo #Earthquake #Temblor #Amazonas||
sismos_dot_cl|None|3.4 – 25 km al O de Petorca https://goo.gl/fb/LFLXNN #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132669061312208901|https://twitter.com/sismos_dot_cl/status/1132669061312208901|118119011|2019-05-26 15:25:22+00:00|Sun May 26 15:25:22 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/LFLXNN
a_humala|jfowks|#Sismo #Temblor #Terremoto Esto No Sucede en Otros Piases Y Se Debe Al USO DE UNA MODERNA #TECNOLOGÍA #MONITOEO POR PROFESIONALES Y PLANES DE #PREVENCION Aqui Nos Falta es #Prevenir y Ser Más Concientes con La Naturaleza #Pachamama #Peru|1|1|0|1132667901742391296|https://twitter.com/a_humala/status/1132667901742391296|761340197644664832|2019-05-26 15:20:46+00:00|Sun May 26 15:20:46 +0000 2019||#Sismo #Temblor #Terremoto #TECNOLOGÍA #MONITOEO #PREVENCION #Prevenir #Pachamama #Peru||
sismos_dot_cl|None|3.2 – 6 km al E de Camiña https://goo.gl/fb/GDqMSY #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132667551777984513|https://twitter.com/sismos_dot_cl/status/1132667551777984513|118119011|2019-05-26 15:19:22+00:00|Sun May 26 15:19:22 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/GDqMSY
jraul_galindo|None|Bien por el Pesidente @MartinVizcarraC escuchándolo desde Yurimaguas después de volar por la zona y movilizando a todos los Ministros a diferentes ciudades #Terremoto #temblor #sismo|0|3|0|1132666078772047874|https://twitter.com/jraul_galindo/status/1132666078772047874|2317695829|2019-05-26 15:13:31+00:00|Sun May 26 15:13:31 +0000 2019|@MartinVizcarraC|#Terremoto #temblor #sismo||
sismos_dot_cl|None|3.2 – 6 km al E de Camiña https://goo.gl/fb/UB22n9 #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132665783069360128|https://twitter.com/sismos_dot_cl/status/1132665783069360128|118119011|2019-05-26 15:12:21+00:00|Sun May 26 15:12:21 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/UB22n9
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región de #Valparaíso. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:sAxzG|5|3|0|1132665291253669888|https://twitter.com/ChileAlertaApp/status/1132665291253669888|860969331294949376|2019-05-26 15:10:23+00:00|Sun May 26 15:10:23 +0000 2019||#Valparaíso #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
Nestor_Aguilera|None|Confirman el fallecimiento de una persona tras #sismo #terremoto #temblor en Loreto, Perú   VIDEO http://elcomercio.pe/peru/sismo-loreto-causo-muerte-persona-cajamarca-desprendimiento-roca-video-noticia-nndc-638760 … a través de @elcomercio_peru|1|0|0|1132665134810320898|https://twitter.com/Nestor_Aguilera/status/1132665134810320898|50127127|2019-05-26 15:09:46+00:00|Sun May 26 15:09:46 +0000 2019|@elcomercio_peru|#sismo #terremoto #temblor||http://elcomercio.pe/peru/sismo-loreto-causo-muerte-persona-cajamarca-desprendimiento-roca-video-noticia-nndc-638760
wilmr_damian|None|ah, interesantante! El motivo del #Terremoto en #Peru fue debido a la ira de diosito por promover la "hideologia de genaro" y el #sexoanal. Nos ha reprendido...¡Arrepientanse sodomitas! seas imbecil oe. #Sismo #temblor #PeruNoticias|1|1|0|1132664432948125696|https://twitter.com/wilmr_damian/status/1132664432948125696|3078067443|2019-05-26 15:06:59+00:00|Sun May 26 15:06:59 +0000 2019||#Terremoto #Peru #sexoanal #Sismo #temblor #PeruNoticias||
ElLuchin1|None|IMPRESIONANTE #Terremoto7.5 SUSPENDE Concierto en Vivo en #Rioja D. de #SanMartin 02:41 Am H/Madrugada Pata #Tarapoto #Barranquita #Lagunasas #AltoAmazonas #Peru #Sismo #FelizDomingo 26 de Mayo #Earthquake #Temblor #Amazonas Richard Carapazpic.twitter.com/g46NlH8R0E|5|11|0|1132663648311271425|https://twitter.com/ElLuchin1/status/1132663648311271425|825103185723457537|2019-05-26 15:03:52+00:00|Sun May 26 15:03:52 +0000 2019||#Terremoto7 #Rioja #SanMartin #Tarapoto #Barranquita #Lagunasas #AltoAmazonas #Peru #Sismo #FelizDomingo #Earthquake #Temblor #Amazonas||
earthquakevt|None|#SolomonIslands: A moderate #earthquake of magnitude mb=5.1, was registered at 66 KM NW of #Lata, #Temotu ( #SantaCruz) province. Depth: 38,6 KM. More info: https://on.doi.gov/2W2DHzK Did you feel this earthquake?, Tell us!. #EQVT, #quake, #seísmo, #sismo, #temblor, #terremoto, #séisme.pic.twitter.com/fjAglExpBe|9|11|0|1132663135129804800|https://twitter.com/earthquakevt/status/1132663135129804800|352358792|2019-05-26 15:01:49+00:00|Sun May 26 15:01:49 +0000 2019||#SolomonIslands #earthquake #Lata #Temotu #SantaCruz #EQVT #quake #seísmo #sismo #temblor #terremoto #séisme||https://on.doi.gov/2W2DHzK
TeamMacEsme|None|Fuerza a toda la gente de Perú #sismo #temblor #Terremoto|0|1|0|1132662858028933126|https://twitter.com/TeamMacEsme/status/1132662858028933126|491785490|2019-05-26 15:00:43+00:00|Sun May 26 15:00:43 +0000 2019||#sismo #temblor #Terremoto||
LusArzolai1|None|Estaba feliz durmiendo y siento que todo mo cuaero se movía y no era una pesadilla era un #sismo #Terremoto #Temblor, sali corriendo a colocarme mis sandalias y esperar en el marco de la puerta a que todo pase.|0|0|0|1132662704592887809|https://twitter.com/LusArzolai1/status/1132662704592887809|1130150584173191169|2019-05-26 15:00:07+00:00|Sun May 26 15:00:07 +0000 2019||#sismo #Terremoto #Temblor||
ILUSTRAF|None|#Temblor #Terremoto #SISMO lo peor de todo es que eran como las 3:00 am, ya estaba durmiendo tranquilo.|0|0|0|1132662586359635973|https://twitter.com/ILUSTRAF/status/1132662586359635973|939308501368819712|2019-05-26 14:59:39+00:00|Sun May 26 14:59:39 +0000 2019||#Temblor #Terremoto #SISMO||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.4 – 57 km al NO de Lebu https://goo.gl/fb/87kowM #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132658222102392832 …|0|0|0|1132662519888306177|https://twitter.com/AlertaVR/status/1132662519888306177|3426754877|2019-05-26 14:59:23+00:00|Sun May 26 14:59:23 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/87kowM,https://twitter.com/sismos_dot_cl/status/1132658222102392832
MadameTempestad|None|Aquí tienen la historia completa #Sismo #TerremotoLagunasLoreto #temblor #terremoto #ChismosaDeQuintapic.twitter.com/ZMGdQFdcqP|8|12|0|1132660318222479360|https://twitter.com/MadameTempestad/status/1132660318222479360|20282000|2019-05-26 14:50:38+00:00|Sun May 26 14:50:38 +0000 2019||#Sismo #TerremotoLagunasLoreto #temblor #terremoto #ChismosaDeQuintapic||
J_U_M_A_N_D_Y|None|OE OE la tierra libera energía ,se llama #temblor #sismo o #terremoto a su liberación Es una etapa geofísica y parte de la inteligencia creadora que nos domina y gobierna,a la que unos llaman DIOS #DomingoDeCuruchupas.pic.twitter.com/IN2gUxSTeX|1|1|0|1132659150457057280|https://twitter.com/J_U_M_A_N_D_Y/status/1132659150457057280|714880782414843904|2019-05-26 14:45:59+00:00|Sun May 26 14:45:59 +0000 2019||#temblor #sismo #terremoto #DomingoDeCuruchupas||
ElLuchin1|None|DAÑOS Del #Terremoto7.5 en #Lagunas 02:41 Am H/Madrugada Pata Profundidad 141 INTERMEDIA #Tarapoto #Barranquita #Yurimaguas Departamento de #AltoAmazonas #SanMartin #Peru #Sismo #FelizDomingo 26 de Mayo #Earthquake #Temblor #Amazonaspic.twitter.com/VSH97oHU77|9|10|0|1132658998052872193|https://twitter.com/ElLuchin1/status/1132658998052872193|825103185723457537|2019-05-26 14:45:23+00:00|Sun May 26 14:45:23 +0000 2019||#Terremoto7 #Lagunas #Tarapoto #Barranquita #Yurimaguas #AltoAmazonas #SanMartin #Peru #Sismo #FelizDomingo #Earthquake #Temblor #Amazonaspic||
ActorRodolfoMx|None|Amigos de #Peru ¿están bien? El reporte preliminar es que fue un #SISMO de 8.3 en la escala de #richter Reportense amig@s #Temblor #Terremotoperu #TerremotoEnPeru #terremoto #peru #temblor #Temblorenperu|1|3|0|1132658749557104641|https://twitter.com/ActorRodolfoMx/status/1132658749557104641|36152859|2019-05-26 14:44:24+00:00|Sun May 26 14:44:24 +0000 2019|@s|#Peru #SISMO #richter #Temblor #Terremotoperu #TerremotoEnPeru #terremoto #peru #temblor #Temblorenperu||
ElLuchin1|None|DAÑOS Del #Terremoto7.5 en Lagunas 02:41 Am H/Madrugada Pata Profundidad 141 INTERMEDIA #Tarapoto #Barranquita #Yurimaguas Departamento de #AltoAmazonas #SanMartin #Peru #Sismo #FelizDomingo 26 de Mayo #Earthquake #Temblor #Amazonaspic.twitter.com/rMzvX7ZmFw|2|3|0|1132658430777462787|https://twitter.com/ElLuchin1/status/1132658430777462787|825103185723457537|2019-05-26 14:43:08+00:00|Sun May 26 14:43:08 +0000 2019||#Terremoto7 #Tarapoto #Barranquita #Yurimaguas #AltoAmazonas #SanMartin #Peru #Sismo #FelizDomingo #Earthquake #Temblor #Amazonaspic||
sismos_dot_cl|None|3.4 – 57 km al NO de Lebu https://goo.gl/fb/87kowM #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132658222102392832|https://twitter.com/sismos_dot_cl/status/1132658222102392832|118119011|2019-05-26 14:42:18+00:00|Sun May 26 14:42:18 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/87kowM
Lulumensajes|crisanris|No señores no es una película, así quedo la carretera de Cajamarca a cajabamba. #temblor #SISMO #terremoto #Ecuador #Colombia #Peruhttps://twitter.com/crisanris/status/1132644648764284928 …|8|7|0|1132655925511303174|https://twitter.com/Lulumensajes/status/1132655925511303174|282671488|2019-05-26 14:33:11+00:00|Sun May 26 14:33:11 +0000 2019||#temblor #SISMO #terremoto #Ecuador #Colombia #Peruhttps||https://twitter.com/crisanris/status/1132644648764284928
FantasmaAlan|None|Vamos compañeros fujiapristas, en estos momentos difíciles para el país, es nuestra oportunidad de destruir al gobierno. A criticar y bloquear la reconstrucción de la selva. La congresista Vilcatoma está desde la madrugada buscando responsables. #Terremoto #sismo #temblor|3|15|0|1132654192894599172|https://twitter.com/FantasmaAlan/status/1132654192894599172|1118545027288961025|2019-05-26 14:26:17+00:00|Sun May 26 14:26:17 +0000 2019||#Terremoto #sismo #temblor||
perumundial_201|magalyperu|A la gise se le notó el calzoncito @tromepe @elpopular_pe @larepublica_pe @diarioojo @elcomercio_peru @peru21noticias @RPPNoticias @GiselaPeru @malditaternura @Rating90 @karibenape #EVDLV #LosReyesDeLaSalsa #temblor #Terremoto #Sismo pic.twitter.com/LvnRONW9OU|0|1|0|1132654140205740033|https://twitter.com/perumundial_201/status/1132654140205740033|816606135662866432|2019-05-26 14:26:05+00:00|Sun May 26 14:26:05 +0000 2019|@tromepe @elpopular_pe @larepublica_pe @diarioojo @elcomercio_peru @peru21noticias @RPPNoticias @GiselaPeru @malditaternura @Rating90 @karibenape|#EVDLV #LosReyesDeLaSalsa #temblor #Terremoto #Sismo||
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región del #Bíobío. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:r6Jsu|3|4|0|1132653976200073218|https://twitter.com/ChileAlertaApp/status/1132653976200073218|860969331294949376|2019-05-26 14:25:26+00:00|Sun May 26 14:25:26 +0000 2019||#Bíobío #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
farfanbrayan91|None|La Verdad que se sintió bastante el #sismo o #Temblor #terremoto|0|1|0|1132652085609140224|https://twitter.com/farfanbrayan91/status/1132652085609140224|1130621193504083969|2019-05-26 14:17:55+00:00|Sun May 26 14:17:55 +0000 2019||#sismo #Temblor #terremoto||
earthquakevt|None|Y es el séptimo terremoto más fuerte registrado en América en el siglo XXI, con su enorme magnitud (Mw=8.0), tal vez se mantenga durante todo el año con la "corona" del sismo más fuerte del año 2019. (4/4). #EQVT, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/kz2pH9icUv|15|12|0|1132651629478653960|https://twitter.com/earthquakevt/status/1132651629478653960|352358792|2019-05-26 14:16:06+00:00|Sun May 26 14:16:06 +0000 2019||#EQVT #earthquake #seísmo #sismo #temblor #terremoto||
lenintayto|None|Gracias al #temblor, #sismo o #terremoto, debemos aprender a no dedicar nuestra vida tratando de construir grandes casas, sino construir nuestra vida a la medida de la plenitud de Cristo. Porque ante un #temblor lo 1ero que pensamos es en nuestra vida y que la casa no nos caiga.|0|3|0|1132651569441382400|https://twitter.com/lenintayto/status/1132651569441382400|3360623542|2019-05-26 14:15:52+00:00|Sun May 26 14:15:52 +0000 2019||#temblor #sismo #terremoto #temblor||
MadameTempestad|COENPeru|Gente: difundan que @YeniVilcatoma2 no solo no sabe dónde está parada, sino que difunde chismes sin confirmar, creando malestar en la población Pd. Avisen a Magaly Medina #Sismo #TerremotoLagunasLoreto #temblor #terremoto #ChismosaDeQuintahttps://twitter.com/COENPeru/status/1132637757556318209 …|108|215|13|1132651175814156290|https://twitter.com/MadameTempestad/status/1132651175814156290|20282000|2019-05-26 14:14:18+00:00|Sun May 26 14:14:18 +0000 2019|@YeniVilcatoma2|#Sismo #TerremotoLagunasLoreto #temblor #terremoto #ChismosaDeQuintahttps||https://twitter.com/COENPeru/status/1132637757556318209
PeruanoComunica|None|Tremenda patinada de la señora Yeni Vilcatoma. Cómo dice Gino Costa: La señora requiere ayuda de un especialista: #COEN #Sismo #Temblor #terremoto @COENPerupic.twitter.com/eCwwr87PaO|74|206|24|1132650859760766978|https://twitter.com/PeruanoComunica/status/1132650859760766978|2977539507|2019-05-26 14:13:03+00:00|Sun May 26 14:13:03 +0000 2019|@COENPerupic|#COEN #Sismo #Temblor #terremoto||
alerta_news24|None|#26May #Perú #Sismo Video grabado por un ciudadano en el preciso momento del #terremoto en Loreto, Amazonas #Temblor pic.twitter.com/LqyCkanP1s - galencomusic|0|0|0|1132648982935736320|https://twitter.com/alerta_news24/status/1132648982935736320|1120350540532211713|2019-05-26 14:05:35+00:00|Sun May 26 14:05:35 +0000 2019||#26May #Perú #Sismo #terremoto #Temblor||
ElLuchin1|None|#Terremoto7.5 #IGP #Yurimaguas a 70 Km al SurEste de #Lagunas 02:41 Am H/Madrugada Pata Profundidad 141 Kms INTERMEDIA Sentido en #Tarapoto #Barranquita Departamento de #AltoAmazonas #SanMarti #Peru #Sismo #FelizDomingo 26 de Mayo #Earthquake #Temblor pic.twitter.com/APEyFKz8ga|3|9|0|1132648600016687107|https://twitter.com/ElLuchin1/status/1132648600016687107|825103185723457537|2019-05-26 14:04:04+00:00|Sun May 26 14:04:04 +0000 2019||#Terremoto7 #IGP #Yurimaguas #Lagunas #Tarapoto #Barranquita #AltoAmazonas #SanMarti #Peru #Sismo #FelizDomingo #Earthquake #Temblor||
ElLuchin1|None|#Terremoto7.5 #IGP #Yurimaguas a 70 Km al SurEste de #Lagunas 02:41 Am H/Madrugada Pata Profundidad 141 Kms INTERMEDIA Sentido en #Tarapoto #Barranquita Departamento de #AltoAmazonas #SanMarti #Peru #Sismo #FelizDomingo 26 de Mayo #Earthquake #Temblor pic.twitter.com/arcMOAZZMg|1|4|0|1132648459700527104|https://twitter.com/ElLuchin1/status/1132648459700527104|825103185723457537|2019-05-26 14:03:31+00:00|Sun May 26 14:03:31 +0000 2019||#Terremoto7 #IGP #Yurimaguas #Lagunas #Tarapoto #Barranquita #AltoAmazonas #SanMarti #Peru #Sismo #FelizDomingo #Earthquake #Temblor||
parislima|None|. @XxNiNexX Neyser :) ::: Grafia de la intensidad elnsismo #Yurimaguas #sismo #Lima #temblor #terremoto #Iquitos #Loretopic.twitter.com/KCD5FiTpFt|0|1|0|1132647941259317249|https://twitter.com/parislima/status/1132647941259317249|19760541|2019-05-26 14:01:27+00:00|Sun May 26 14:01:27 +0000 2019|@XxNiNexX|#Yurimaguas #sismo #Lima #temblor #terremoto #Iquitos #Loretopic||
ReporteYa|None|#26May #Perú #Sismo Video grabado por un ciudadano en el preciso momento del #terremoto en Loreto, Amazonas #Temblor pic.twitter.com/CechRwKEUP - @galencomusic|149|103|16|1132647745859268609|https://twitter.com/ReporteYa/status/1132647745859268609|221378668|2019-05-26 14:00:40+00:00|Sun May 26 14:00:40 +0000 2019|@galencomusic|#26May #Perú #Sismo #terremoto #Temblor||
earthquakevt|None|Es el sexto terremoto más fuerte en la historia de #Perú desde que se tiene registro (basado en datos del National Earthquake Information Center, perteneciente al USGS). (3/N). #EQVT, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/LUVpKY2gXz|14|20|0|1132647719087071233|https://twitter.com/earthquakevt/status/1132647719087071233|352358792|2019-05-26 14:00:34+00:00|Sun May 26 14:00:34 +0000 2019||#Perú #EQVT #earthquake #seísmo #sismo #temblor #terremoto||
Brincala|None|Qué pasa con todos esos que se quejan que no había tv coberturando el #sismo , eran 3 am babosasos!! Es más eficiente prender un micrófono que sacar cámaras y equipos microondas en la madrugada #Terremoto #temblorperu #temblor #Loreto #peru #sismoPeru #Amazonas|0|1|0|1132646410678149120|https://twitter.com/Brincala/status/1132646410678149120|3824182216|2019-05-26 13:55:22+00:00|Sun May 26 13:55:22 +0000 2019||#sismo #Terremoto #temblorperu #temblor #Loreto #peru #sismoPeru #Amazonas||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.1 – 64 km al NE de El Salvador https://goo.gl/fb/gsKNYs #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132644663163314176 …|0|1|0|1132644899038334976|https://twitter.com/AlertaVR/status/1132644899038334976|3426754877|2019-05-26 13:49:22+00:00|Sun May 26 13:49:22 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/gsKNYs,https://twitter.com/sismos_dot_cl/status/1132644663163314176
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.2 – 61 km al E de El Salvador https://goo.gl/fb/GGz1UT #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132642396615974912 …|0|1|0|1132644895812980736|https://twitter.com/AlertaVR/status/1132644895812980736|3426754877|2019-05-26 13:49:21+00:00|Sun May 26 13:49:21 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/GGz1UT,https://twitter.com/sismos_dot_cl/status/1132642396615974912
sismos_dot_cl|None|4.1 – 64 km al NE de El Salvador https://goo.gl/fb/gsKNYs #Terremoto #Temblor #sismos #chile #sismo|0|2|0|1132644663163314176|https://twitter.com/sismos_dot_cl/status/1132644663163314176|118119011|2019-05-26 13:48:25+00:00|Sun May 26 13:48:25 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/gsKNYs
sismos_dot_cl|None|4.2 – 61 km al E de El Salvador https://goo.gl/fb/GGz1UT #Terremoto #Temblor #sismos #chile #sismo|1|3|0|1132642396615974912|https://twitter.com/sismos_dot_cl/status/1132642396615974912|118119011|2019-05-26 13:39:25+00:00|Sun May 26 13:39:25 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/GGz1UT
